Body ID,headProcessed,Stance
2145,plumber after truck end up in the hand syrian rebel,agree
2145,plumber ha no idea how truck end up with isi,agree
2145,truck wind up in syria with islam,agree
2145,islamist terrorist ansar tweet plumber s truck fit with gun in syria,agree
2147,report isi kidnap former idf soldier who go fight with the,unrelated
2147,islam state claim it execut american photojournalist foley,discuss
2147,break new isi behead miss american journalist wright foley as warn us action in iraq,discuss
2147,gill woman fear kidnap by isi say she safe,unrelated
2147,foley as tireless journalist,discuss
2147,video claim behead kidnap journalist foley,discuss
2147,gill canadian citizen by isi in syria,unrelated
2147,kill us journalist in video,discuss
2147,mexico hit by student at least protest up murder dump in mass grave anoth be miss,unrelated
2147,wright foley kidnap journalist appar execut by isi,discuss
2147,that about priest dy see god as woman come back life it s almost fake,unrelated
2147,journalist wright foley behead by isi,discuss
2147,break islam state in video behead american journalist wright foley who wa kidnap in,discuss
2147,foley american journalist wright foley behead in new isi video break new,discuss
2147,isi behead american journalist,discuss
2147,isi behead american photojournalist in iraq,discuss
2147,woman by isi say she is secur,unrelated
2147,isi behead american wright foley threaten more come,discuss
2147,russian man wake up find hi have be steal,unrelated
2147,alleg audio michael brown shoot releas,unrelated
2147,hard isi claim it kidnap woman gill,unrelated
2147,schoolboy who get shock from lamppost claim he now ha magnet power,unrelated
2147,turkey recal bird usda debunk the hoax,unrelated
2147,isi behead kidnap photojournalist wright foley in video the,discuss
2147,islam state claim have behead american journalist,discuss
2147,video appear show behead journalist foley who go miss in syria,discuss
2147,canadian woman by isi in syria say she be actual fine still fight the jihadist despit kidnap report,unrelated
2147,magic mushroom find in queen elizabeth garden at,unrelated
2147,from jim mom dian foley,discuss
2147,islam state in video titl america behead american journalist wright foley who wa kidnap in,discuss
2147,canadian fight isi post on facebook i am safe secur,unrelated
2147,conflict report on alleg is canadian woman,unrelated
2147,buy redwood citi offic for,unrelated
2147,islamist websit claim woman kidnap by is report,unrelated
2147,islam state claim have behead us journalist wright foley,discuss
2147,obama foley execut the world is appal,discuss
2147,isi behead journalist foley post,discuss
2147,miss american journalist behead by islam state,discuss
2147,isi appear behead american photojournalist in video,discuss
2147,gill former idf soldier possibl by isi while fight with,unrelated
2147,woman kidnap by isi jerusalem post,unrelated
2147,islam state behead miss american journalist wright foley,discuss
2147,video show american journalist behead believ real offici famili say,discuss
2147,fear journalist wright foley behead by islam state jihadist in unit state,discuss
2147,evil straight from the pit hell american journalist foley behead by isi,discuss
2147,bomb have sign my death certif miss us journalist wright foley goe hi death as isi behead him in video as warn obama,discuss
2147,report woman fight islam state ha be kidnap by terror group,unrelated
2147,isi behead journalist wright foley on camera,discuss
2147,ypg confirm gill not in,unrelated
2147,man ha hi cut off by mob after rape,unrelated
2147,behead american photojournalist in iraq,discuss
2147,us offici video show american execut,discuss
2147,obama over behead vow stay on cours,discuss
2147,watch moment tv weatherman be catch in the bush live on camera,unrelated
2147,isi claim it kidnap gill the first western woman fall into the group hand,unrelated
2147,femal fighter say abduct by islam state read more femal fighter say abduct by islam state,unrelated
2147,ypg confirm gill not in,unrelated
2147,video purport show behead journalist by,discuss
2147,pure evil islam state behead american journalist wright foley,discuss
2147,break isi behead american journalist wright foley,discuss
2147,woman say she hasn t be by isi,unrelated
2147,lynch mob chop man off after catch him tri rape,unrelated
2147,woman may have be in syria report,unrelated
2147,isi behead photojournalist wright foley in us end it in iraq,discuss
2147,break gill former idf soldier wa by isi,unrelated
2147,isi claim behead us journalist,discuss
2147,foley miss american photojournalist execut by isi in syria,discuss
2147,gill wa in koban,unrelated
2147,student ha gain superhero power after shock,unrelated
2147,ottawa investig report that isi ha woman,unrelated
2147,report claim gill by isi,unrelated
2147,islam post video claim show behead journalist,discuss
2147,video show behead photojournalist foley,discuss
2147,group say it kill american journalist in syria,discuss
2147,obama murder foley the the world,discuss
2147,islam state claim behead miss american journalist,discuss
2147,islam state releas video appar show the behead miss us journalist foley,discuss
2147,isi claim have kill us journalist foley,discuss
2147,us intel taliban man releas from gitmo in deal be back activ,unrelated
2147,isi appear behead abduct american journalist wright foley in graphic video,discuss
2148,kim scottish dog meat is fabric shite,discuss
2148,for dog meat soup kim consid open in scotland sell north korean,discuss
2148,north korea dictat kim open new in scotland,discuss
2148,kim dine with me presid kim open uk serv dog,discuss
2148,north korean leader kim open in scotland,discuss
2148,kim open new in scotland,discuss
2148,is kim open in scotland,discuss
2148,north korea report kim be open in scotland,discuss
2148,north korean dictat kim open in scotland,discuss
2149,lynch mob alleg rapist in rajasthan,unrelated
2149,account say comcast get him fire for contest charg,unrelated
2149,michael brown shoot audio catch on tape,discuss
2149,comcast get custom fire for complain about poor servic,unrelated
2149,sex tape hoax viral video featur student not boy,unrelated
2149,cnn broadcast purport audio contain gunshot that fell michael brown leader celebr fill pew at teen s,discuss
2149,alleg audio michael brown shoot ha,discuss
2149,the man who say comcast get him fire ha file lawsuit,unrelated
2149,shoot hear in alleg brown shoot record audio,discuss
2149,is the alleg audio the gunshot that kill michael brown hoax,discuss
2149,an audio record the michael brown shoot ha,discuss
2149,video servic time cnn audio record,discuss
2149,new audio record from ferguson may michael brown shoot,discuss
2149,account claim comcast get him fire from hi job for report custom servic issu,unrelated
2149,audio record moment michael brown wa shoot,discuss
2149,claim comcast get complain custom fire from hi job,unrelated
2149,vice ceo throw down on lavish vega dinner,unrelated
2149,cnn play chill audio record from michael brown shoot at least shoot,discuss
2149,custom i wa fire for comcast complaint,unrelated
2149,man say comcast call hi boss get him fire after he complain about it servic,unrelated
2149,alleg audio michael brown shoot releas,discuss
2149,custom comcast tell my employ about complaint get me fire,unrelated
2149,report alleg new audio michael brown shoot,discuss
2149,who say report suspect ebola case in iraq be,unrelated
2149,an audio record the michael brown shoot ha,discuss
2149,catch catfish record in po kg meter,unrelated
2149,moment michael brown wa shoot dead on audio record fbi hand potenti damn tape eleven shoot be fire includ final volley shoot,discuss
2149,cnn audio is thi the moment michael brown wa shoot,discuss
2149,ferguson riot audio may have michael brown shoot,discuss
2149,cnn play alleg record michael brown shoot,discuss
2149,comcast turn complaint back on custom get hi employ fire him,unrelated
2149,audio record at least shoot fire in michael brown kill,discuss
2149,video app say audio record michael brown shoot is,discuss
2149,attorney new audio reveal paus in when michael brown wa shoot,discuss
2149,cnn air alleg audio from michael brown shoot,discuss
2149,new audio moment michael brown wa shoot,discuss
2149,audio in michael brown case by app,discuss
2149,cnn expert on brown audio at first i think someon s tri punk cnn,discuss
2149,cnn play alleg michael brown polic,discuss
2149,new audio reveal paus in when michael brown wa shoot attorney,discuss
2149,expert more fact need on purport audio record michael brown shoot,discuss
2149,do comcast get man fire from hi job for complain about it servic,unrelated
2149,if you believ colorado kfc be sell pot here s check,unrelated
2149,report audio reveal paus between gunshot when michael brown wa shoot,discuss
2149,cnn post alleg audio michael brown shoot,discuss
2149,audio at time michael brown shoot say,discuss
2152,not come store near you the pumpkin spice condom,unrelated
2152,everyon is not make pumpkin spice condom,unrelated
2152,dog find abandon with fill with hi belong,unrelated
2152,anim lover abuzz over pope s comment that be open all god s,unrelated
2152,what wa fake on the internet thi week obama s prize condom insan winter snow,unrelated
2152,rat scare off anna,unrelated
2152,spider burrow into australian man appendix scar video,unrelated
2152,canadian offici dead ottawa gunman as michael,unrelated
2152,dog abandon at scottish rail station with full belong read more http,unrelated
2152,amazon plan video stream servic ny post,discuss
2152,on rumor pumpkin spice condom no comment,unrelated
2152,gun n rise frontman rise find dead in west hollywood home at age,unrelated
2152,pumpkin spice condom do not fall for thi hoax,unrelated
2152,net extra priest claim god be femal,unrelated
2152,the condom is just figment your own gross imagin,unrelated
2152,amazon plan an video servic that will be cheaper than netflix,discuss
2152,john name as from london,unrelated
2152,foley miss american photojournalist execut by isi in syria,unrelated
2152,pumpkin spice condom other flavor that aren t happen,unrelated
2152,amazon launch free video servic updat,discuss
2152,oh hey paul rudd wa one the dalla airport hero no big,unrelated
2152,pope do not tell boy heaven ha room for pet report,unrelated
2152,truck wind up in syria with islam,unrelated
2152,pumpkin spice condom be not thing after all,unrelated
2152,amazon plan,discuss
2152,be not confirm or rumor pumpkin spice condom,unrelated
2152,is plan releas pumpkin spice condom,unrelated
2152,fido pope do not say our pet be go heaven,unrelated
2152,is not make pumpkin spice condom after all hoax debunk,unrelated
2152,report amazon launch stream servic,discuss
2152,is cancel pumpkin spice condom be goddamn hoax,unrelated
2152,woman detain in lebanon be not wife iraq say,unrelated
2152,pope tell boy whose dog have die that heaven be open all,unrelated
2152,calm ha not come out with pumpkin spice condom,unrelated
2152,pope say dog can go heaven paradis be open all god s,unrelated
2152,the pumpkin spice condom be not happen,unrelated
2152,it s okay laugh about the fact that the rat infest be get wors,unrelated
2152,dog do go cat hors pope young boy that there be place in paradis for anim as well,unrelated
2152,pentagon death al shabaab leader in strike would be major blow,unrelated
2152,paradis be open all even dog pope tell boy,unrelated
2152,all dog go heaven pope confirm paradis is open all god,unrelated
2152,pope turn out not have make pet in heaven comment,unrelated
2152,report the appl watch will onli last hour with use,unrelated
2152,do all dog go heaven pope tell boy be open all god s,unrelated
2152,no pumpkin spice condom be not real thing,unrelated
2152,break isi use weapon in koban,unrelated
2152,pumpkin spice condom could be the onli thing save the world from basic children,unrelated
2153,kim break both is report claim,discuss
2153,north korean leader kim jong un have report say,discuss
2153,report claim kim repair,discuss
2153,kim absent north korean leader be from,discuss
2153,south korea kim jong un have remov cyst,discuss
2153,kim have,discuss
2153,north korea dictat kim undergo after break both on tour,discuss
2153,kim leader both,discuss
2153,kim on,discuss
2153,north korean leader kim not miss just have,discuss
2153,kim jong un with two break from wear heel be overweight,discuss
2153,blame for north korean leader kim break,discuss
2153,kim with two after balloon around stone go on numer the peopl walkabout pr stunt,discuss
2153,report kim s add fuel about hi,discuss
2153,kim be so fat from eat that he ha break hi,discuss
2153,north korean leader kim s ill actual two break say,discuss
2153,addict break kim,discuss
2153,kim fat he ha hi,discuss
2154,expert attempt understand whether fell from pass asteroid,discuss
2154,small strike govern say,discuss
2154,report near the capit impact but expert includ nasa cast doubt on claim,discuss
2154,appl watch launch expect in late march,unrelated
2154,say caus blast in capit,discuss
2154,not nasa suggest,discuss
2154,larg space object slam s capit as asteroid pass earth,discuss
2154,leav crater in capit,discuss
2154,suspect leav crater in be link asteroid,discuss
2154,appl watch set ship in the by march,unrelated
2154,meteor leav crater near airport,discuss
2154,strike capit creat crater,discuss
2154,boom in,discuss
2154,report appl watch ship in march,unrelated
2154,doubt cast over claim,discuss
2154,impact may be,discuss
2154,priest die for minut come back life claim god is femal,unrelated
2154,ask for help investig crater,discuss
2154,appl target march for appl watch launch retail train begin next month,unrelated
2154,see the crater make in,discuss
2154,leav crater in capit,discuss
2154,small strike govern say,discuss
2154,small hit,discuss
2154,rare impact caus blast in capit,discuss
2154,the appl watch will debut by late march report,unrelated
2154,nasa question whether crater in caus by,discuss
2154,lebanon detain wife son,unrelated
2154,question rais over,discuss
2154,make big crater in govern say,discuss
2154,nasa rais doubt about report,discuss
2154,strike in expert,discuss
2154,ha woman abort her babi becaus it boy,unrelated
2154,leav crater in s capit,discuss
2154,small strike in capit citi,discuss
2154,do impact in over the weekend,discuss
2155,iraq claim isi leader s wife ha not be arrest despit lebanon insist woman detain at border tell them she wa islamist extremist s,discuss
2155,small hit,unrelated
2155,question rais over,unrelated
2155,leav crater in s capit,unrelated
2155,strike capit creat crater,unrelated
2155,suspect leav crater in be link asteroid,unrelated
2155,impact may be,unrelated
2155,dna test prove lebanon is hold isi chief daughter after they be catch with fake passport,discuss
2155,wife son leader abu at lebanon border,discuss
2155,rare impact caus blast in capit,unrelated
2155,islam state leader famili detain by lebanon offici say,discuss
2155,wife child islam state head abu hold in lebanon offici say,discuss
2155,report amazon launch stream servic,unrelated
2155,appl watch be have app at launch report,unrelated
2155,strike in expert,unrelated
2155,doubt cast over claim,unrelated
2155,leav crater in capit,unrelated
2155,report near the capit impact but expert includ nasa cast doubt on claim,unrelated
2155,not nasa suggest,unrelated
2155,dna test confirm child be is head abu daughter,discuss
2155,iraq say arrest woman is not the wife isi leader,discuss
2155,say caus blast in capit,unrelated
2155,isi leader kill in us,unrelated
2155,nasa question whether crater in caus by,unrelated
2155,woman detain in lebanon be not wife iraq say,discuss
2155,canadian soldier shoot at ottawa war report,unrelated
2155,see the crater make in,unrelated
2155,ask for help investig crater,unrelated
2155,scientist doubt that meteor caus crater in,unrelated
2155,small strike govern say,unrelated
2155,do impact in over the weekend,unrelated
2155,small strike in capit citi,unrelated
2155,lebanon is leader daughter,discuss
2155,leav crater in capit,unrelated
2155,on possibl crash present rock,unrelated
2155,swirl detail in arrest isi leader,discuss
2155,lebanon confirm hold isi chief s kin,discuss
2155,surround isi leader s wife,discuss
2155,lebanon detain wife son,discuss
2155,nasa rais doubt about report,unrelated
2155,make big crater in govern say,unrelated
2155,drone ha be spot isi capit citi,unrelated
2155,boom in,unrelated
2155,meteor leav crater near airport,unrelated
2155,expert attempt understand whether fell from pass asteroid,unrelated
2155,appl may launch macbook air with retina display,unrelated
2155,the arrest the isi leader wife son,discuss
2155,larg space object slam s capit as asteroid pass earth,unrelated
2155,small strike govern say,unrelated
2155,nun give birth intend keep babi,unrelated
2155,woman detain in lebanon be not isi leader s wife say iraq,discuss
2155,isi leader abu son detain in lebanon,discuss
2155,wife child islam state leader hold in lebanon,discuss
2155,wife isi leader abu detain in lebanon,discuss
2156,jinni bari uk rapper suspect in foley kill report,unrelated
2156,soldier shoot at war shoot fire in parliament,agree
2156,break soldier shoot at nation war in ottawa,agree
2156,haram claim by nigeria govern,unrelated
2156,haram claim have german,unrelated
2156,nigerian doubt girl releas after haram breach,unrelated
2156,tourist wake find red trail on hi stomach discov spider ha burrow through hi appendix scar crawl under hi skin while on holiday in bali,unrelated
2156,one gunman kill in shoot on parliament hill in ottawa hunt on for other shooter,agree
2156,haram truce say kidnap girl marri,unrelated
2156,report haram may releas schoolgirl as part deal,unrelated
2156,castro is dead accord viral twitter rumor,unrelated
2156,break new gunman dead after wind soldier near canada parliament,discuss
2156,photo oper by north vet on goldfish,unrelated
2156,nigeria say it ha deal with haram releas kidnap girl,unrelated
2156,who say report suspect ebola case in iraq be,unrelated
2156,nigeria claim haram will releas the kidnap schoolgirl,unrelated
2156,haram it ha agre,unrelated
2156,kill in nigeria despit alleg truce with haram,unrelated
2156,nigeria claim deal with haram on kidnap girl,unrelated
2156,soldier shoot near canadian parliament build,agree
2156,haram leader deal say abduct girl marri off,unrelated
2156,soldier gunman kill in shoot near canadian parliament,agree
2156,six month after abduct nigerian schoolgirl haram want free them,unrelated
2156,kidnap nigerian schoolgirl govern claim deal with haram that will bring miss girl home,unrelated
2156,eat through the poop on the keyboard rat be over new world trade center offic anna longer want work there,unrelated
2156,report former basebal star jose accident shoot at home,unrelated
2156,ottawa shoot soldier shoot at canada nation war,agree
2156,nigeria say haram may lead releas kidnap girl,unrelated
2156,haram truce releas kidnap schoolgirl,unrelated
2156,nigeria hope for return kidnap schoolgirl rise after report,unrelated
2156,despit announc new haram attack report,unrelated
2156,boom in,unrelated
2156,do kim take kim jong un s role north korea ill health rumor be fabric,unrelated
2156,haram releas abduct schoolgirl as part agreement,unrelated
2156,soldier shoot in ottawa at war,agree
2156,hope fade for girl releas after haram breach,unrelated
2156,plumber truck on front line syria war,unrelated
2156,that haram in nigeria isn t,unrelated
2156,haram ignor as flare in state,unrelated
2156,haram leader say he marri off kidnap girl,unrelated
2156,haram nigeria claim,unrelated
2156,continu put haram in,unrelated
2156,north korea direct reveal appar ban on share kim s name,unrelated
2156,nigeria haram reach deal kidnap girl go free offici say,unrelated
2156,haram say kidnap girl be now marri,unrelated
2156,journalist wright foley behead by isi,unrelated
2156,haram agre releas school girl,unrelated
2156,there ha be shoot at the war on parliament hill report say soldier wa shoot,discuss
2156,nyc high school student teen wolf make million on stock market,unrelated
2156,haram abduct nigerian schoolgirl be releas offici say,unrelated
2156,custom be complain that the phone is rip out their hair,unrelated
2156,soldier ha be shoot at canada s war just step away from the nation s parliament,agree
2156,govern fire employe who skip work for year,unrelated
2156,more than kidnap nigerian girl be releas after deal reach with haram,unrelated
2156,nigeria haram girl releas,unrelated
2156,haram truce say kidnap girl have be marri off,unrelated
2156,man slap shopper around head for,unrelated
2156,priest dead for minut is hi revel about god be even more shock,unrelated
2156,nigeria haram blame for raid despit truce claim,unrelated
2156,nbc weatherman catch in the wood live on air,unrelated
2156,haram kidnap girl have be marri off truce never happen,unrelated
2156,grow with billion in california offic deal,unrelated
2156,man know as jihadi john is as,unrelated
2156,nigeria say it strike with haram but be they talk the right guy,unrelated
2156,canadian soldier shoot at ottawa war report,discuss
2156,ebola patient show symptom after appar eric duncan contact,unrelated
2156,nigeria announc truce with haram fate schoolgirl unclear,unrelated
2156,nigeria miss girl be releas by haram govern aid claim,unrelated
2156,swap for have contact,unrelated
2156,haram could releas kidnap girl nigerian offici say,unrelated
2156,us offici video show american execut,unrelated
2156,haram doubt after attack report in nigeria,unrelated
2156,nigeria say agre with haram,unrelated
2159,swap for have contact,discuss
2159,report taliban swap for bow suspect tri return terror,discuss
2159,us intel taliban man releas from gitmo in deal be back activ,discuss
2159,prison releas in tri reconnect with taliban,discuss
2159,say jihadist swap for troop in touch with,discuss
2159,guantanamo for american pow attempt return,discuss
2159,taliban member swap by obama for bow tri return terror report,discuss
2159,offici gitmo prison trade for reach out taliban,discuss
2161,fisherman land stone catfish which could be biggest in world be hook,agree
2161,turkish leader say airdrop aid isi,unrelated
2161,catch catfish record in po kg meter,agree
2161,pound catfish fisherman make huge catch in catfish could set record,agree
2161,feminist abort babi for be boy shock peopl don t approv,unrelated
2161,report appl is not happi with the life it new,unrelated
2161,i abort my babi becaus it wa boy after blogger claim gender prompt,unrelated
2161,i abort my babi becaus it wa boy,unrelated
2161,feminist say she abort babi becaus it wa boy,unrelated
2161,catfish catch with fish rod in after boat,agree
2161,white hous jumper actual make it far,unrelated
2161,italian catch huge wel catfish be it record,agree
2161,ha woman abort her babi becaus it boy,unrelated
2161,lana babi becaus it boy is surpris by backlash,unrelated
2161,therefor the feminist blogger who abort boy fake,unrelated
2161,italian fisherman catch catfish,agree
2161,giant catfish weigh stone catch in be think be the biggest ever reel in with rod line,agree
2161,duncan hunter least isi fighter catch at mexican border,unrelated
2161,surreal photo fisherman s catch will like have peopl wonder if it s real,discuss
2162,terror fear rise amid report steal,discuss
2162,s bill obama administr tri play down miss libyan,discuss
2162,islamist plane in libya spark terror attack fear,discuss
2162,miss rais fear new attack after libyan airport fall islam,discuss
2162,aircraft be miss from tripoli airport ahead,discuss
2162,report miss libyan plane rais terror fear,discuss
2162,report steal from libya could be use attack on,discuss
2162,tripoli plane still miss spark concern,discuss
2162,miss plane,discuss
2162,libyan islamist rebel pose with plane from tripoli airport as offici warn they could be use out terrorist attack on,discuss
2162,report jihadist steal jet rais fear,discuss
2162,report dozen miss ahead after islamist overrun libyan airport,discuss
2162,miss libyan rais fear terror attack on,discuss
2162,miss libyan aircraft spark fear attack in north africa,discuss
2162,report miss libyan rais fear attack on,discuss
2162,what glenn beck fear may be do with the miss jet,discuss
2162,libya miss libya plane spark secur concern,discuss
2163,new could reduc marijuana possess arrest,discuss
2163,new io bug can all your icloud document,unrelated
2163,latest io bug caus icloud drive document,unrelated
2163,soon marijuana may lead ticket not arrest in new york,discuss
2163,thi selfless homeless man receiv doe not spend dime on himself,unrelated
2163,will stop serv overweight custom,unrelated
2163,head slapper attack women,unrelated
2163,io bug could your icloud drive document,unrelated
2163,in new york citi marijuana may mean ticket not arrest,discuss
2163,marijuana possess could soon land you ticket instead arrest in new york citi,agree
2163,reset io prefer may wipe icloud file,unrelated
2163,it s about get harder be arrest for pot possess in new york citi,agree
2163,io bug could eras your icloud drive document,unrelated
2163,marijuana may soon spark just ticket in new york,discuss
2163,new io bug can all your icloud document,unrelated
2163,don t reset all set in io unless you want lose your icloud file,unrelated
2163,isi extremist claim behead british david hain,unrelated
2163,meteor leav crater near airport,unrelated
2163,new york citi plan end arrest for possess small amount marijuana,agree
2163,tiger wood ped pga tour alleg retract by dan olsen,unrelated
2163,report stop arrest peopl for minor marijuana,discuss
2163,nyc relax respons marijuana possess,agree
2163,io bug eras icloud drive document when set be reset,unrelated
2163,pot in nyc may soon net just ticket not arrest,discuss
2163,amazon newest tablet will come with free new from the washington post,unrelated
2163,peopl on twitter think ha join isi,unrelated
2163,bug in io all set option also eras icloud drive document,unrelated
2164,rodney suspect keep facebook turn himself in,agree
2164,rodney keep facebook promis turn himself in polic,agree
2164,you monday man keep facebook promis polic turn himself in read more http,agree
2164,want man respond polic facebook post that he would turn himself in,agree
2165,ident isi terrorist know as john reveal,discuss
2165,isi execution john name by media,discuss
2165,john name as from london,agree
2165,isi jihadi john as young west london,agree
2165,jihadi john name as from west london,agree
2165,jihadi john name as mask man behind isi behead,agree
2165,john isi killer name as from west london,agree
2165,is john name as from london,agree
2165,islam state killer john name as,agree
2165,john name by media,discuss
2165,man as isi killer john wa by while on safari holiday in africa in,agree
2165,john isi fighter name as from west london,agree
2165,media outlet john,discuss
2165,jihadi john as british man from west london,discuss
2165,man know as jihadi john is as,agree
2165,jihadi john the islam state killer behind the mask be young london,agree
2165,media report london as islam state jihadi john,discuss
2165,isi execution john is name as,agree
2165,jihadi john ident reveal as live,agree
2165,isi execution john as,agree
2165,jihadi john unmask islam state killer name as west london,agree
2166,rise not dead fake msnbc death hoax goe viral on facebook,agree
2166,rise dead cours not internet death hoax hit gun n rise frontman,agree
2166,rise dead fan freak out over death rumor,agree
2166,rise die gun n rise singer dead west hollywood home at age be fake,agree
2166,gun n rise frontman rise find dead in west hollywood home at age,discuss
2166,rise find dead hoax websit at age,agree
2166,rise dead gun n rise frontman kill by internet death hoax,agree
2167,there wa never panel discuss on plan for espn s monday night footbal show,unrelated
2167,espn s abus tonight panel will be dude,unrelated
2167,see it california homeless man use gift give food other,unrelated
2167,no espn be not have an panel tonight,unrelated
2167,saudi cleric condemn snowmen as,agree
2167,guantanamo free in bow swap terror,unrelated
2167,saudi arabia over build snowmen,discuss
2167,saudi cleric issu fatwa against build snowmen,agree
2167,espn s monday night footbal panel on is not real,unrelated
2167,updat men women on tonight espn panel,unrelated
2167,saudi cleric condemn snowmen as,agree
2167,snowmen as snow fall in saudi arabia,agree
2167,saudi arabia cleric issu fatwa against build snowmen,agree
2167,espn panel is miss import,unrelated
2167,espn save nfl imag with abus discuss,unrelated
2167,saudi arabian cleric issu fatwa against snowmen,agree
2167,saudi cleric issu fatwa on snowmen,agree
2167,saudi cleric say snowmen be,agree
2167,that espn panel you keep hear about is not real,unrelated
2168,isi video america s air drop weapon now in our hand,discuss
2168,video islam state claim have us weapon airdrop near koban,discuss
2168,pentagon weapon by,discuss
2168,more american weapon for isi,discuss
2168,cold turkey,discuss
2168,an accident arm the islam state the problem with airdrop,discuss
2168,pentagon isi get weapon packag,discuss
2168,isi we have our hand on weapon ammo by,discuss
2168,turkish presid say american weapon drop for kurdish fighter wa after end up in the hand isi,discuss
2168,isi claim have intercept from airdrop,discuss
2168,accident deliv weapon the islam state by airdrop say,discuss
2168,isi claim it ha us airdrop weapon,discuss
2168,us probe claim isi fighter airdrop weapon mean for,discuss
2168,new isi video show weapon airdrop by us near,discuss
2168,turkish leader say airdrop aid isi,discuss
2168,isi fighter weapon airdrop mean for,discuss
2170,seven girl fall pregnant after five day school trip in,agree
2170,parent be after seven girl age fall pregnant on school trip,agree
2170,seven girl get pregnant on school trip,agree
2170,seven high school girl get pregnant on school trip parent,agree
2170,teen girl get pregnant on school trip read more at http,agree
2170,seven girl return from five day school trip pregnant,agree
2170,bih seven school student pregnant after,agree
2170,you all have an abort,agree
2170,media fool again claim girl on school trip come home pregnant,disagree
2170,seven girl as young as becom pregnant on school trip,agree
2171,lego letter from the still offer power parent year later,agree
2171,turkey farm with ebola over holiday turkey infect,unrelated
2171,that power lego letter parent from the it real,agree
2171,these lego instruct from be ye they real,agree
2171,gang rapper big bank hank die at,unrelated
2171,hoax report claim turkey infect with ebola,unrelated
2171,turkey farm with ebola over holiday turkey infect,unrelated
2171,these egalitarian lego instruct from the be cool but be they real,discuss
2171,islam state three jet in syria monitor,unrelated
2171,islam state behead miss american journalist wright foley,unrelated
2171,thi letter parent from lego set contain an import for gender equal,agree
2171,letter from lego parent in the make an import point about gender,agree
2171,lego letter parent in on gender equal still reson year on,agree
2171,turkey recal bird usda debunk the hoax,unrelated
2171,year ago lego write power letter parent about how gender work,agree
2171,letter lego send parent in hold an import for the parent,agree
2172,an accident arm the islam state the problem with airdrop,agree
2172,pentagon isi get weapon packag,agree
2172,arm airdrop fell into isi hand pentagon,agree
2172,new isi video show weapon airdrop by us near,agree
2172,turkish leader say airdrop aid isi,agree
2172,isi fighter weapon airdrop mean for,agree
2172,isi claim have intercept from airdrop,discuss
2172,more american weapon for isi,agree
2172,cold turkey,agree
2172,isi claim it ha us airdrop weapon,discuss
2172,us probe claim isi fighter airdrop weapon mean for,discuss
2172,isi we have our hand on weapon ammo by,discuss
2172,turkish presid say american weapon drop for kurdish fighter wa after end up in the hand isi,agree
2172,isi video america s air drop weapon now in our hand,discuss
2172,video islam state claim have us weapon airdrop near koban,discuss
2172,pentagon weapon by,agree
2172,accident deliv weapon the islam state by airdrop say,discuss
2174,how do plumber truck end up with syrian rebel,unrelated
2174,appl wa forc nix key health featur from it report,unrelated
2174,if onli bird do poop on putin,disagree
2174,pet owner spend save hi goldfish after it,unrelated
2174,bunch folk be pass around thi hoax video bird poop on putin,disagree
2174,here video bird poop on putin in the speech,agree
2174,putin bird poop video be fake,disagree
2174,appl watch win t be the digit doctor it could have be,unrelated
2174,bunch cool health featur be cut from the appl watch at the last minut,unrelated
2174,new site fall for putin video,discuss
2174,wsj appl cut watch health featur due sensor,unrelated
2174,eat through the poop on the keyboard rat be over new world trade center offic anna longer want work there,unrelated
2174,bird on putin dure speech video,agree
2174,appl scrap appl watch health monitor featur due issu,unrelated
2174,nun who give birth babi boy after suffer stomach pain no idea she wa pregnant,unrelated
2174,no bird do not poop on putin,disagree
2174,origin appl watch health featur be drop due consist issu,unrelated
2174,former british rapper under investig for foley behead,unrelated
2174,watch bird launch on putin s shoulder updat,agree
2174,no putin do not get poop on by bird dure first world war speech,disagree
2175,dylan find tropic spider burrow under skin,unrelated
2175,dna test prove lebanon is hold isi chief daughter after they be catch with fake passport,unrelated
2175,mourn the castro after sweep twitter but be they him with recent depart castro from nairobi,unrelated
2175,dead internet death hoax claim actor find dead in apart,unrelated
2175,ebola outbreak updat isi fighter may have contract,unrelated
2175,isi fighter have contract ebola,unrelated
2175,isi in have contract ebola iraqi media claim,unrelated
2175,matt on leav from first look media,unrelated
2175,foley execution say as british rapper read more foley execution say as british rapper,unrelated
2175,updat men women on tonight espn panel,unrelated
2175,no spider do not crawl through man bodi for sever day,unrelated
2175,isi murder kidnap victim hi own mother after she travel their demand see him,unrelated
2175,dead,unrelated
2175,not dead facebook twitter death hoax goe viral,unrelated
2175,dupe again be not dead,unrelated
2175,isi use bomb contain live scorpion in effort spread panic in tactic use year ago against roman,unrelated
2175,iraqi media say isi have contract ebola,unrelated
2175,iraqi offici dismiss unfound report that isi fighter have ebola,unrelated
2175,local discov spider have burrow under hi skin on bali holiday,unrelated
2175,thi is about spider,unrelated
2175,spider burrow through tourist stomach up into hi chest,unrelated
2175,isi trick mother into eat her kidnap son,unrelated
2175,islam state use bomb victim,unrelated
2175,appl take for tri on appl watch consid platinum model,unrelated
2175,isi claim have kill us journalist foley,unrelated
2175,rise dead cours not internet death hoax hit gun n rise frontman,unrelated
2175,comfort eat chin woman spend an week in kfc after be dump by boyfriend,unrelated
2175,iraqi kurdish media report isi fighter have contract ebola,unrelated
2175,kim have,unrelated
